Code,Parent,Name_de
"51102795","13210","Meister Leder und Textil, Feinlederwaren | Meisterin Leder und Textil, Feinlederwaren"
"51102796","13210","Meister Leder und Textil, Fahrzeuge und Technik | Meisterin Leder und Textil, Fahrzeuge und Technik"
"51102797","13210","Meister Leder und Textil, Pferdesport | Meisterin Leder und Textil, Pferdesport"
"51102798","75360","Fachmann Leder und Textil, Feinlederwaren | Fachfrau Leder und Textil, Feinlederwaren"
"51102799","75340","Fachmann Leder und Textil, Fahrzeuge und Technik | Fachfrau Leder und Textil, Fahrzeuge und Technik"
"51102800","75360","Fachmann Leder und Textil, Pferdesport | Fachfrau Leder und Textil, Pferdesport"
"51102801","75360","Fachmann Leder und Textil | Fachfrau Leder und Textil"
"51102802","13210","Industriepolstermeister | Industriepolstermeisterin"
"51102804","81500","Textiltechnologe, Verarbeitung | Textiltechnologin, Verarbeitung"
"51102807","31220","Färbermeister | Färbermeisterin"
"51102808","73180","Gewebegestalter | Gewebegestalterin"
"51102809","13210","Weintechnologiemeister | Weintechnologiemeisterin"
"51102811","13210","Obstverwerter mit Meisterdiplom | Obstverwerterin mit Meisterdiplom"
"51102815","75130","Milchtechnologe | Milchtechnologin"
"51102816","75130","Milchpraktiker | Milchpraktikerin"
"51102817","13210","Käsermeister | Käsermeisterin"
"51102818","81601","Lebensmittelpraktiker | Lebensmittelpraktikerin"
"51102820","75120","Bäcker-Konditor-Confiseur, Konditorei-Confiserie | Bäckerin-Konditorin-Confiseurin, Konditorei-Confiserie"
"51102821","75120","Bäcker-Konditor-Confiseur, Bäckerei-Konditorei | Bäckerin-Konditorin-Confiseurin, Bäckerei-Konditorei"
"51102822","75120","Bäcker-Konditor-Confiseur | Bäckerin-Konditorin-Confiseurin"
"51102825","13210","Chef Bäcker-Konditor-Confiseur | Chefin Bäckerin-Konditorin-Confiseurin"
"51102826","13210","Bäckermeister | Bäckermeisterin"
"51102827","75110","Fleischfachmann | Fleischfachfrau"
"51102828","75110","Fleischfachassistent | Fleischfachassistentin"
"51102829","13210","Metzgermeister | Metzgermeisterin"
"51102830","62100","Forstpraktiker | Forstpraktikerin"
"51102831","31430","Seilkran-Einsatzleiter | Seilkran-Einsatzleiterin"
"51102832","14200","Florist, Meister | Floristin, Meisterin"
"51102833","61131","Handwerker in der Denkmalpflege, Gartenbau | Handwerkerin in der Denkmalpflege, Gartenbau"
"51102834","61131","Obergärtner, Sport- und Golfrasenspezialist | Obergärtnerin, Sport- und Golfrasenspezialist"
"51102835","61131","Obergärtner, Naturgartenspezialist | Obergärtnerin, Naturgartenspezialistin"
"51102836","61131","Obergärtner, Friedhofspezialist | Obergärtnerin, Friedhofspezialistin"
"51102837","61131","Obergärtner, Gärtner Kundenberater | Obergärtnerin, Gärtnerin Kundenberaterin"
"51102838","61132","Obergärtner, Staudenkultivateur | Obergärtnerin, Staudenkultivateurin"
"51102839","61132","Obergärtner, Gehölzekultivateur | Obergärtnerin, Gehölzekultivateurin"
"51102840","61132","Obergärtner, Zierpflanzenkultivateur | Obergärtnerin, Zierpflanzenkultivateurin"
"51102841","61131","Obergärtner, Grünpflegespezialist | Obergärtnerin, Grünpflegespezialistin"
"51102842","61131","Obergärtner, Gärtner Polier | Obergärtnerin, Gärtnerin Polierin"
"51102845","61132","Gärtner, Pflanzenproduktion | Gärtnerin, Pflanzenproduktion"
"51102863","61132","Baumpflegespezialist | Baumpflegespezialistin"
"51102864","51640","Tierpfleger, Wildtiere | Tierpflegerin, Wildtiere"
"51102865","51640","Tierpfleger, Versuchstiere | Tierpflegerin, Versuchstiere"
"51102866","51640","Tierpfleger, Heimtiere | Tierpflegerin, Heimtiere"
"51102867","61220","Geflügelfachmann | Geflügelfachfrau"
"51102868","61220","Geflügelzüchter mit Meisterdiplom | Geflügelzüchterin mit Meisterdiplom"
"51102869","61212","Pferdefachmann, Pferderennsport | Pferdefachfrau, Pferderennsport"
"51102870","61212","Pferdefachmann, Pferdepflege | Pferdefachfrau, Pferdepflege"
"51102871","61212","Pferdefachmann, Gespannfahren | Pferdefachfrau, Gespannfahren"
"51102872","61212","Spezialist der Pferdebranche, Gespannfahren | Spezialistin der Pferdebranche, Gespannfahren"
"51102873","61212","Spezialist der Pferdebranche, Pferderennsport | Spezialistin der Pferdebranche, Pferderennsport"
"51102874","61212","Spezialist der Pferdebranche, Gangpferdereiten | Spezialistin der Pferdebranche, Gangpferdereiten"
"51102875","61212","Spezialist der Pferdebranche, Westernreiten | Spezialistin der Pferdebranche, Westernreiten"
"51102876","61212","Spezialist der Pferdebranche, klassisches Reiten | Spezialistin der Pferdebranche, klassisches Reiten"
"51102877","61212","Spezialist der Pferdebranche, Betreuung und Dienstleistungen | Spezialistin der Pferdebranche, Betreuung und Dienstleistungen"
"51102880","61212","Pferdefachmann, Gangpferdereiten | Pferdefachfrau, Gangpferdereiten"
"51102881","61212","Pferdefachmann, Westernreiten | Pferdefachfrau, Westernreiten"
"51102882","61212","Pferdefachmann, klassisches Reiten | Pferdefachfrau, klassisches Reiten"
"51102884","61212","Pferdewart | Pferdewartin"
"51102885","61212","Pferdefachmann | Pferdefachfrau"
"51102886","61110","Gemüsegärtner mit Meisterdiplom | Gemüsegärtnerin mit Meisterdiplom"
"51102889","61122","Winzer mit Meisterdiplom | Winzerin mit Meisterdiplom"
"51102890","61121","Obstfachmann | Obstfachfrau"
"51102891","61121","Obstbauer mit Meisterdiplom | Obstbäuerin mit Meisterdiplom"
"51102893","61300","Agrarpraktiker, Landwirtschaft | Agrarpraktikerin, Landwirtschaft"
"51102894","61300","Agrarpraktiker | Agrarpraktikerin"
"51102895","61300","Landwirt, Meister | Landwirtin, Meisterin"
"51102896","34220","Triathlonlehrer | Triathlonlehrerin"
"51102897","34220","Trainer Spitzensport | Trainerin Spitzensport"
"51102898","34220","Trainer Leistungssport | Trainerin Leistungssport"
"51102900","34220","Sportexperte | Sportexpertin"
"51102902","34220","Schwimmsportlehrer | Schwimmsportlehrerin"
"51102903","34220","Schneesportlehrer | Schneesportlehrerin"
"51102904","34220","Mountainbikelehrer | Mountainbikelehrerin"
"51102905","34220","Kletterlehrer | Kletterlehrerin"
"51102906","13232","Stuckateurmeister | Stuckateurmeisterin"
"51102907","31231","Strassenunterhalts-Polier | Strassenunterhalts-Polierin"
"51102908","31231","Strassenbau-Polier | Strassenbau-Polierin"
"51102909","31232","Spenglerpolier | Spenglerpolierin"
"51102910","13232","Spenglermeister | Spenglermeisterin"
"51102911","13232","Sanitärmeister | Sanitärmeisterin"
"51102912","31232","Projektleiter Solarmontage | Projektleiterin Solarmontage"
"51102913","31232","Projektleiter Farbe | Projektleiterin Farbe"
"51102914","31130","Projekt- und Werkstattleiter im Schaltanlagenbau | Projekt- und Werkstattleiterin im Schaltanlagenbau"
"51102915","13231","Pflästerermeister | Pflästerermeisterin"
"51102916","31232","Netzelektrikermeister | Netzelektrikermeisterin"
"51102917","31152","Meister für Schaltanlagen und Automatik | Meisterin für Schaltanlagen und Automatik"
"51102918","13232","Malermeister | Malermeisterin"
"51102919","31232","Holzbau-Polier | Holzbau-Polierin"
"51102920","13232","Heizungsmeister | Heizungsmeisterin"
"51102923","31232","Chefmonteur Sanitär | Chefmonteurin Sanitär"
"51102924","31232","Chefmonteur Lüftung | Chefmonteurin Lüftung"
"51102925","31232","Chefmonteur Kälte | Chefmonteurin Kälte"
"51102926","31232","Chefmonteur Heizung | Chefmonteurin Heizung"
"51102927","13210","Schreinermeister | Schreinermeisterin"
"51102928","31232","Projektleiter Schreinerei | Projektleiterin Schreinerei"
"51102929","31232","Holzfachmann | Holzfachfrau"
"51102930","13232","Polybau-Meister | Polybau-Meisterin"
"51102931","31232","Kaminfeger-Vorarbeiter | Kaminfeger-Vorarbeiterin"
"51102932","13232","Kaminfegermeister | Kaminfegermeisterin"
"51102933","31232","Werkstatt- und Montageleiter Glas | Werkstatt- und Montageleiterin Glas"
"51102934","13232","Plattenlegermeister | Plattenlegermeisterin"
"51102935","13232","Holzbau-Meister | Holzbau-Meisterin"
"51102937","13232","Ofenbauer-Meister | Ofenbauer-Meisterin"
"51102938","13232","Isolierspengler-Meister | Isolierspengler-Meisterin"
"51102939","13232","Glasermeister | Glasermeisterin"
"51102940","31232","Metallbau-Werkstatt- und Montageleiter | Metallbau-Werkstatt- und Montageleiterin"
"51102941","31122","Metallbauprojektleiter | Metallbauprojektleiterin"
"51102942","13232","Metallbaumeister | Metallbaumeisterin"
"51102943","13232","Bodenlegermeister | Bodenlegermeisterin"
"51102944","31231","Grundbau-Polier | Grundbau-Polierin"
"51102946","13210","Goldschmiedemeister | Goldschmiedemeisterin"
"51102947","13210","Geigenbaumeister | Geigenbaumeisterin"
"51102948","13210","Landmaschinenmechanikermeister | Landmaschinenmechanikermeisterin"
"51102949","31220","Landmaschinen-Werkstattleiter | Landmaschinen-Werkstattleiterin"
"51102950","31220","Carrosseriewerkstattleiter | Carrosseriewerkstattleiterin"
"51102951","31220","Baumaschinen-Werkstattleiter | Baumaschinen-Werkstattleiterin"
"51102952","31151","Baumaschinenmechanikermeister | Baumaschinenmechanikermeisterin"
"51102953","31220","Automobil-Werkstattkoordinator | Automobil-Werkstattkoordinatorin"
"51102954","31152","Techniker, Systemtechnik | Technikerin, Systemtechnik"
"51102955","13210","Messerschmiedmeister | Messerschmiedmeisterin"
"51102956","31220","Industriemeister | Industriemeisterin"
"51102957","73210","Typografischer Gestalter für visuelle Kommunikation | Typografische Gestalterin für visuelle Kommunikation"
"51102958","31190","Techno-Polygraf | Techno-Polygrafin"
"51102959","13210","Silberschmiedemeister | Silberschmiedemeisterin"
"51102960","13210","Siebdruckmeister | Siebdruckmeisterin"
"51102961","13210","Schmiedmeister | Schmiedmeisterin"
"51102962","21410","Wirtschaftsingenieur | Wirtschaftsingenieurin"
"51102964","31190","Techniker, Textil | Technikerin, Textil"
"51102965","31190","Projektleiter Glas | Projektleiterin Glas"
"51102966","25291","ICT Security Expert"
"51102967","25140","ICT-Applikationsentwickler | ICT-Applikationsentwicklerin"
"51102968","21630","Produkt- und Industriedesigner | Produkt- und Industriedesignerin"
"51102969","83421","Gleisbaupraktiker | Gleisbaupraktikerin"
"51102970","25291","Cyber Security Specialist"
"51102972","81540","Textiltechnologe, Veredelung | Textiltechnologin, Veredelung"
"51102973","81500","Textiltechnologe, Mechatronik | Textiltechnologin, Mechatronik"
"51102974","81500","Textilpraktiker | Textilpraktikerin"
"51102975","81500","Textiltechnologe, Seil- und Hebetechnik | Textiltechnologin, Seil- und Hebetechnik"
"51102976","52450","Reifenfachmann | Reifenfachfrau"
"51102977","81310","Chemietechnologe | Chemietechnologin"
"51102978","81310","Chemie- und Pharmapraktiker | Chemie- und Pharmapraktikerin"
"51102979","81220","Oberflächenbeschichter | Oberflächenbeschichterin"
"51102980","31190","Rohstoffaufbereiter | Rohstoffaufbereiterin"
"51102982","75340","Industriepolsterer | Industriepolsterin"
"51102983","75300","Bekleidungsnäher | Bekleidungsnäherin"
"51102984","74220","Audiovisions-Assistent | Audiovisions-Assistentin"
"51102985","74210","Techniker Audio Video | Technikerin Audio Video"
"51102987","31130","Lichtplaner | Lichtplanerin"
"51102988","73230","Spezialist für Printmedienverarbeitung | Spezialistin für Printmedienverarbeitung"
"51102989","72310","Fahrzeugrestaurator | Fahrzeugrestauratorin"
"51102990","51640","Blindenführhundeinstruktor | Blindenführhundeinstruktorin"
"51102991","23410","Lehrer Primarstufe | Lehrerin Primarstufe"
"51102992","71320","Lackierfachmann Industrie | Lackierfachfrau Industrie"
"51102993","71320","Carrosserielackierer | Carrosserielackiererin"
"51102994","71310","Malerpraktiker | Malerpraktikerin"
"51102995","71262","Rohrnetzmonteur | Rohrnetzmonteurin"
"51102996","71241","Abdichtungspraktiker | Abdichtungspraktikerin"
"51102997","71241","Abdichtungspraktiker (Gebäudehülle) | Abdichtungspraktikerin (Gebäudehülle)"
"51102998","71220","Bodenbelagsberater | Bodenbelagsberaterin"
"51102999","71210","Dachdeckerpraktiker | Dachdeckerpraktikerin"
"51103000","71190","Gerüstbaupraktiker | Gerüstbaupraktikerin"
"51103001","71190","Gerüstbauer | Gerüstbauerin"
"51103002","71190","Bautenschutz-Fachmann | Bautenschutz-Fachfrau"
"51103003","71153","Storenmontagepraktiker | Storenmontagepraktikerin"
"51103005","71241","Fassadenbaupraktiker | Fassadenbaupraktikerin"
"51103008","61300","Meisterlandwirt | Meisterlandwirtin"
"51103010","61300","Fachmann in biologisch-dynamischer Landwirtschaft | Fachfrau in biologisch-dynamischer Landwirtschaft"
"51103012","61220","Geflügelwirtschaftsmeister | Geflügelwirtschaftsmeisterin"
"51103015","61132","Gärtner, Produktion | Gärtnerin, Produktion"
"51103017","61122","Weinbautechniker | Weinbautechnikerin"
"51103018","61122","Winzermeister | Winzermeisterin"
"51103019","61121","Obstbaumeister | Obstbaumeisterin"
"51103020","61110","Gemüsegärtnermeister | Gemüsegärtnermeisterin"
"51103021","61100","Agrarpraktiker, Spezialkulturen | Agrarpraktikerin, Spezialkulturen"
"51103022","54190","Wildhüter | Wildhüterin"
"51103024","54140","Sicherheitsfachmann | Sicherheitsfachfrau"
"51103025","54130","Fachmann für Justizvollzug | Fachfrau für Justizvollzug"
"51103027","34120","Spezialist für die Begleitung von Menschen mit Beeinträchtigungen | Spezialistin für die Begleitung von Menschen mit Beeinträchtigungen"
"51103028","52220","Handelsspezialist Früchte und Gemüse | Handelsspezialistin Früchte und Gemüse"
"51103029","52220","Detailhandelsmanager | Detailhandelsmanagerin"
"51103030","51650","Motorradfahrlehrer | Motorradfahrlehrerin"
"51103031","51650","Lastwagenfahrlehrer | Lastwagenfahrlehrerin"
"51103032","51650","Fahrlehrer | Fahrlehrerin"
"51103033","51650","Bootsfahrlehrer | Bootsfahrlehrerin"
"51103034","61212","Experte der Pferdebranche | Expertin der Pferdebranche"
"51103035","51630","Human Präparator | Human Präparatorin"
"51103036","51630","Bestatter | Bestatterin"
"51103037","51530","Hausmeister | Hausmeisterin"
"51103038","51530","Gebäudereinigungs-Fachmann | Gebäudereinigungs-Fachfrau"
"51103039","12190","Facility Manager | Facility Managerin"
"51103040","32140","Fachzahntechniker Kieferorthopädie | Fachzahntechnikerin Kieferorthopädie"
"51103041","54190","Fachmann Badeanlagen | Fachfrau Badeanlagen"
"51103042","51511","Leiter Hotellerie-Hauswirtschaft | Leiterin Hotellerie-Hauswirtschaft"
"51103043","51511","Haushaltleiter | Haushaltleiterin"
"51103044","51511","Bereichsleiter Hotellerie - Hauswirtschaft | Bereichsleiterin Hotellerie - Hauswirtschaft"
"51103045","51420","Visagist | Visagistin"
"51103046","51420","Naildesigner | Naildesignerin"
"51103047","51420","Derma-Pigmentologe | Derma-Pigmentologin"
"51103048","51311","Bereichsleiter Restauration | Bereichsleiterin Restauration"
"51103049","42210","Gästebetreuer im Tourismus | Gästebetreuerin im Tourismus"
"51103050","51110","Cabin Crew Member"
"51103051","42240","Chef de Réception | Cheffe de Réception"
"51103052","42210","Reisefachmann | Reisefachfrau"
"51103055","13210","Textilwirtschafter | Textilwirtschafterin"
"51103056","35220","Techniker, Telekommunikation | Technikerin, Telekommunikation"
"51103057","25130","Telematik-Projektleiter | Telematik-Projektleiterin"
"51103058","31190","Techniker, Medien | Technikerin, Medien"
"51103059","25230","ICT-System- und Netzwerktechniker | ICT-System- und Netzwerktechnikerin"
"51103060","34340","Chefkoch | Chefköchin"
"51103061","34320","Polydesigner 3D | Polydesignerin 3D"
"51103062","34320","Einrichtungsberater | Einrichtungsberaterin"
"51103063","34230","Windsurflehrer | Windsurflehrerin"
"51103065","34230","Spezialist Bewegungs- und Gesundheitsförderung | Spezialistin Bewegungs- und Gesundheitsförderung"
"51103066","34220","Kanulehrer | Kanulehrerin"
"51103067","34220","Ju-Jitsulehrer | Ju-Jitsulehrerin"
"51103068","34220","Judo-Lehrer | Judo-Lehrerin"
"51103070","34220","Eislauflehrer | Eislauflehrerin"
"51103072","34120","Gemeindeanimator | Gemeindeanimatorin"
"51103073","34120","Teamleiter in sozialen und sozialmedizinischen Institutionen | Teamleiterin in sozialen und sozialmedizinischen Institutionen"
"51103074","24240","Supervisor-Coach | Supervisorin-Coach"
"51103075","34120","Sozialbegleiter | Sozialbegleiterin"
"51103076","34110","Fachmann Betreibung und Konkurs | Fachfrau Betreibung und Konkurs"
"51103077","33590","Eichmeister | Eichmeisterin"
"51103078","33530","Experte für berufliche Vorsorge | Expertin für berufliche Vorsorge"
"51103079","33530","Sozialversicherungs-Fachmann | Sozialversicherungs-Fachfrau"
"51103080","33530","Sozialversicherungs-Experte | Sozialversicherungs-Expertin"
"51103081","33530","Fachmann für Personalvorsorge | Fachfrau für Personalvorsorge"
"51103082","33510","Zollfahnder | Zollfahnderin"
"51103083","33510","Zollexperte | Zollexpertin"
"51103084","33430","Fachmann öffentliche Verwaltung | Fachfrau öffentliche Verwaltung"
"51103085","33410","Contact Center Supervisor"
"51103086","33340","Immobilienvermarkter | Immobilienvermarkterin"
"51103087","33340","Immobilienentwickler | Immobilienentwicklerin"
"51103088","33340","Immobilienbewirtschafter | Immobilienbewirtschafterin"
"51103089","43200","Logistikfachmann | Logistikfachfrau"
"51103090","33310","Zolldeklarant | Zolldeklarantin"
"51103091","33310","Fachmann Internationale Spedition und Logistik | Fachfrau Internationale Spedition und Logistik"
"51103092","43230","Disponent Transport und Logistik | Disponentin Transport und Logistik"
"51103093","33310","Aussenhandelsfachmann | Aussenhandelsfachfrau"
"51103096","33230","Spezialist öffentliche Beschaffung | Spezialistin öffentliche Beschaffung"
"51103097","33230","Einkaufsfachmann | Einkaufsfachfrau"
"51103098","33220","Verkaufsfachmann | Verkaufsfachfrau"
"51103099","52230","Kundendienstberater im Automobilgewerbe | Kundendienstberaterin im Automobilgewerbe"
"51103100","52230","Kundenberater im Uhrenverkauf | Kundenberaterin im Uhrenverkauf"
"51103101","33210","Versicherungsfachmann | Versicherungsfachfrau"
"51103102","33210","Krankenversicherungs-Fachmann | Krankenversicherungs-Fachfrau"
"51103103","33150","Immobilienbewerter | Immobilienbewerterin"
"51103104","33130","Fachmann im Finanz- und Rechnungswesen | Fachfrau im Finanz- und Rechnungswesen"
"51103105","42112","Experte in Finanzmarktoperationen | Expertin in Finanzmarktoperationen"
"51103106","33100","Techniker in Finanzmarktoperationen | Technikerin in Finanzmarktoperationen"
"51103107","32590","Berater für Atembehinderungen und Tuberkulose | Beraterin für Atembehinderungen und Tuberkulose"
"51103108","32560","Medizinproduktetechnologe | Medizinproduktetechnologin"
"51103109","32580","Transportsanitäter | Transportsanitäterin"
"51103110","32570","Spezialist für Arbeitssicherheit und Gesundheitsschutz | Spezialistin für Arbeitssicherheit und Gesundheitsschutz"
"51103111","32570","Sicherheitsspezialist in Institutionen des Gesundheits- und Sozialwesens | Sicherheitsspezialistin in Institutionen des Gesundheits- und Sozialwesens"
"51103112","32570","Fachexperte für Infektionsprävention im Gesundheitswesen | Fachexpertin für Infektionsprävention im Gesundheitswesen"
"51103113","32560","Medizinischer Praxiskoordinator | Medizinische Praxiskoordinatorin"
"51103114","32550","Medizinischer Masseur | Medizinische Masseurin"
"51103115","25121","Medizininformatiker | Medizininformatikerin"
"51103117","32140","Zahntechnikermeister | Zahntechnikermeisterin"
"51103119","32140","Hörgeräte-Akustiker | Hörgeräte-Akustikerin"
"51103120","24332","Pharma-Spezialist | Pharma-Spezialistin"
"51103121","32130","Pharma-Betriebsassistent | Pharma-Betriebsassistentin"
"51103122","32140","Fachmann für Rehatechnik | Fachfrau für Rehatechnik"
"51103123","32120","Experte in Zytodiagnostik | Expertin in Zytodiagnostik"
"51103124","32120","Experte in biomedizinischer Analytik und Labormanagement | Expertin in biomedizinischer Analytik und Labormanagement"
"51103125","32110","Radiologiefachmann | Radiologiefachfrau"
"51103126","32110","Fachmann für neurophysiologische Diagnostik | Fachfrau für neurophysiologische Diagnostik"
"51103127","32530","Gesundheitsförderer | Gesundheitsförderin"
"51103128","31430","Seilkraneinsatzleiter | Seilkraneinsatzleiterin"
"51103129","13210","Drechslermeister | Drechslermeisterin"
"51103130","31420","Techniker, Lebensmitteltechnologie | Technikerin, Lebensmitteltechnologie"
"51103131","31420","Agro-Techniker | Agro-Technikerin"
"51103132","31390","Dispatcher Energie und Wasser | Dispatcherin Energie und Wasser"
"51103133","31320","Fachmann für Entsorgungsanlagen | Fachfrau für Entsorgungsanlagen"
"51103134","31320","Klärwerkfachmann | Klärwerkfachfrau"
"51103135","31320","Brunnenmeister | Brunnenmeisterin"
"51103136","31151","Techniker, Grossanlagenbetrieb | Technikerin, Grossanlagenbetrieb"
"51103137","31190","Techniker, Energie und Umwelt | Technikerin, Energie und Umwelt"
"51103138","31231","Bauwerktrenn-Polier | Bauwerktrenn-Polierin"
"51103139","31231","Bau-Polier | Bau-Polierin"
"51103140","13231","Baumeister | Baumeisterin"
"51103142","31121","Bauleiter Hochbau | Bauleiterin Hochbau"
"51103143","31232","Bauführer Gebäudehülle | Bauführerin Gebäudehülle"
"51103144","31121","Techniker, Bauführung | Technikerin, Bauführung"
"51103145","13210","Schmied-Hufschmiedmeister | Schmiedin-Hufschmiedmeisterin"
"51103146","13210","Orthopädieschuhmachermeister | Orthopädieschuhmachermeisterin"
"51103147","13210","Meister Leder und Textil | Meisterin Leder und Textil"
"51103148","13210","Kürschnermeister | Kürschnermeisterin"
"51103150","13210","Uhrmachermeister | Uhrmachermeisterin"
"51103151","31220","Motorgeräte-Werkstattleiter | Motorgeräte-Werkstattleiterin"
"51103152","13210","Motorgerätemechanikermeister | Motorgerätemechanikermeisterin"
"51103153","13232","Steinmetzmeister | Steinmetzmeisterin"
"51103154","31122","Projektleiter Gebäudetechnik | Projektleiterin Gebäudetechnik"
"51103155","31122","Projektleiter Gebäudeautomation | Projektleiterin Gebäudeautomation"
"51103156","31220","Produktionsfachmann | Produktionsfachfrau"
"51103157","31151","Medizintechniker | Medizintechnikerin"
"51103158","34320","Farbgestalter | Farbgestalterin"
"51103159","13210","Betriebsfachmann Druck- und Verpackungstechnologie | Betriebsfachfrau Druck- und Verpackungstechnologie"
"51103160","31190","Techniker Textil, Textil Design und Technologie | Technikerin Textil, Textil Design und Technologie"
"51103161","31190","Techniker, Textil, Fashion Design und Technologie | Technikerin, Textil, Fashion Design und Technologie"
"51103162","31182","Metallbaukonstrukteur | Metallbaukonstrukteurin"
"51103163","31183","Fachmann Komfortlüftung | Fachfrau Komfortlüftung"
"51103165","31151","Luftfahrzeugtechniker | Luftfahrzeugtechnikerin"
"51103166","31130","Techniker, Elektrotechnik | Technikerin, Elektrotechnik"
"51103167","31130","Elektroprojektleiter Planung | Elektroprojektleiterin Planung"
"51103169","31130","Elektroplanungsexperte | Elektroplanungsexpertin"
"51103171","31121","Techniker, Bauplanung | Technikerin, Bauplanung"
"51103173","31121","Geomatiktechniker | Geomatiktechnikerin"
"51103174","31122","Brandschutzfachmann | Brandschutzfachfrau"
"51103175","31122","Brandschutzexperte | Brandschutzexpertin"
"51103176","31122","Techniker, Gebäudetechnik | Technikerin, Gebäudetechnik"
"51103177","31190","Energieberater Gebäude | Energieberaterin Gebäude"
"51103178","23550","Vermittler von Kunst und Design | Vermittlerin von Kunst und Design"
"51103180","26520","Kirchenmusiker | Kirchenmusikerin"
"51103181","13232","Steinbildhauermeister | Steinbildhauermeisterin"
"51103182","26510","Gestalter bildende Kunst | Gestalterin bildende Kunst"
"51103183","26510","Bildender Künstler | Bildende Künstlerin"
"51103184","26430","Fachmann für interkulturelles Dolmetschen und Vermitteln | Fachfrau für interkulturelles Dolmetschen und Vermitteln"
"51103185","26410","Technikredaktor | Technikredaktorin"
"51103186","26410","Texter | Texterin"
"51103187","13210","Publikationsmanager | Publikationsmanagerin"
"51103188","24310","Medienfachmann | Medienfachfrau"
"51103190","26350","Migrationsfachmann | Migrationsfachfrau"
"51103191","34120","Berater im psychosozialen Bereich | Beraterin im psychosozialen Bereich"
"51103193","34110","Rechtsfachmann | Rechtsfachfrau"
"51103194","13300","ICT-Manager | ICT-Managerin"
"51103195","24331","Fachmann Technischer Kundendienst/Service | Fachfrau Technischer Kundendienst/Service"
"51103196","24320","PR-Fachmann | PR-Fachfrau"
"51103197","24320","PR-Berater | PR-Beraterin"
"51103198","24230","HR-Fachmann | HR-Fachfrau"
"51103199","24230","Betrieblicher Mentor | Betriebliche Mentorin"
"51103203","24130","KMU-Finanzexperte | KMU-Finanzexpertin"
"51103204","24130","Finanz- und Anlageexperte | Finanz- und Anlageexpertin"
"51103205","24120","Vermögensberater | Vermögensberaterin"
"51103206","24120","Finanzplaner | Finanzplanerin"
"51103207","24110","Wirtschaftsprüfer | Wirtschaftsprüferin"
"51103208","24110","Treuhandexperte | Treuhandexpertin"
"51103209","24110","Steuerexperte | Steuerexpertin"
"51103210","33340","Immobilientreuhänder | Immobilientreuhänderin"
"51103211","23000","Ausbilder | Ausbilderin"
"51103212","23550","Theaterpädagoge | Theaterpädagogin"
"51103213","23550","Paartanzlehrer | Paartanzlehrerin"
"51103214","23540","Musikpädagoge | Musikpädagogin"
"51103215","23540","Musik- und Bewegungspädagoge | Musik- und Bewegungspädagogin"
"51103216","23530","Sprachlehrer | Sprachlehrerin"
"51103217","23520","Sonderpädagoge | Sonderpädagogin"
"51103218","23420","Lehrer Vorschulstufe | Lehrerin Vorschulstufe"
"51103220","24310","Kommunikationsplaner | Kommunikationsplanerin"
"51103221","23302","Lehrer Sekundarstufe I | Lehrerin Sekundarstufe I"
"51103223","22690","Spezialist für angewandte Kinästhetik | Spezialistin für angewandte Kinästhetik"
"51103225","22690","Experte Bewegungs- und Gesundheitsförderung | Expertin Bewegungs- und Gesundheitsförderung"
"51103226","22670","Rehabilitationsexperte für sehbehinderte und blinde Menschen | Rehabilitationsexpertin für sehbehinderte und blinde Menschen"
"51103227","22620","Fachapotheker | Fachapothekerin"
"51103230","22213","Fachmann Langzeitpflege und -betreuung | Fachfrau Langzeitpflege und –betreuung"
"51103231","22213","Fachexperte Operationsbereich | Fachexpertin Operationsbereich"
"51103233","22213","Experte Anästhesiepflege | Expertin Anästhesiepflege"
"51103234","22213","Experte Intensivpflege | Expertin Intensivpflege"
"51103235","21660","Visueller Kommunikator | Visuelle Kommunikatorin"
"51103236","21660","Grafik-Designer | Grafik-Designerin"
"51103237","21660","Gestalter Kommunikationsdesign | Gestalterin Kommunikationsdesign"
"51103239","21630","Industriedesign-Ingenieur | Industriedesign-Ingenieurin"
"51103240","21630","Gestaltungsexperte im Handwerk | Gestaltungsexpertin im Handwerk"
"51103241","70000","Gestalter im Handwerk | Gestalterin im Handwerk"
"51103243","21630","Fashion Spezialist | Fashion Spezialistin"
"51103244","21630","Farbdesigner | Farbdesignerin"
"51103245","21530","Telekommunikationsingenieur | Telekommunikationsingenieurin"
"51103246","21530","Medieningenieur | Medieningenieurin"
"51103247","21442","Systemtechnikingenieur | Systemtechnikingenieurin"
"51103248","21450","Lebenstechnologieningenieur (Chemie, Natur, Nahrung) | Lebenstechnologieningenieurin (Chemie, Natur, Nahrung)"
"51103249","21441","Aviatiker | Aviatikerin"
"51103250","21420","Gebäudetechnikingenieur | Gebäudetechnikingenieurin"
"51103252","31120","Baubiologe, Bauökologe | Baubiologin, Bauökologin"
"51103253","21330","Energie- und Umwelttechnikingenieur | Energie- und Umwelttechnikingenieurin"
"51103254","21320","Berater im ländlichen Raum | Beraterin im ländlichen Raum"
"51103255","21110","Photonikingenieur | Photonikingenieurin"
"51103256","14310","Tourismus-Manager | Tourismus-Managerin"
"51103258","14310","Manager Gesundheitstourismus und Bewegung | Managerin Gesundheitstourismus und Bewegung"
"51103259","14120","Leiter Restauration | Leiterin Restauration"
